Run: 001
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
 1.8589574097    ,2    ,9    ,3    ,3    ,29    ,21    ,Reaction1
 1.9311845272    ,3    ,8    ,3    ,3    ,30    ,21    ,Reaction1
 2.0149644007    ,1    ,8    ,3    ,4    ,30    ,21    ,ReactionN
 2.1699943236    ,0    ,8    ,2    ,4    ,30    ,22    ,Reaction2
 2.2130916023    ,1    ,7    ,2    ,4    ,31    ,22    ,Reaction1
 2.2208401097    ,0    ,7    ,1    ,4    ,31    ,23    ,Reaction2
 2.2893657758    ,1    ,6    ,1    ,4    ,32    ,23    ,Reaction1
 2.5227965119    ,2    ,5    ,1    ,4    ,33    ,23    ,Reaction1
 2.5675631912    ,3    ,4    ,1    ,4    ,34    ,23    ,Reaction1
 2.6045687758    ,2    ,4    ,0    ,4    ,34    ,24    ,Reaction2
 2.8614326622    ,3    ,3    ,0    ,4    ,35    ,24    ,Reaction1
 2.8799355749    ,1    ,3    ,0    ,5    ,35    ,24    ,ReactionN
 3.3929149120    ,2    ,2    ,0    ,5    ,36    ,24    ,Reaction1
 3.3990620440    ,3    ,1    ,0    ,5    ,37    ,24    ,Reaction1
 3.4680240372    ,1    ,1    ,0    ,6    ,37    ,24    ,ReactionN
 4.0786136830    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 4.9404413164    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 027
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0286618160    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0425757253    ,0    ,37    ,23    ,0    ,1    ,1    ,Reaction2
 0.0607287867    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction1
 0.0939988992    ,2    ,35    ,23    ,0    ,3    ,1    ,Reaction1
 0.1009364835    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction2
 0.1273249067    ,2    ,34    ,22    ,0    ,4    ,2    ,Reaction1
 0.1304147345    ,1    ,34    ,21    ,0    ,4    ,3    ,Reaction2
 0.1633748814    ,2    ,33    ,21    ,0    ,5    ,3    ,Reaction1
 0.1635052109    ,1    ,33    ,20    ,0    ,5    ,4    ,Reaction2
 0.1675693285    ,2    ,32    ,20    ,0    ,6    ,4    ,Reaction1
 0.1681715456    ,3    ,31    ,20    ,0    ,7    ,4    ,Reaction1
 0.1794989624    ,4    ,30    ,20    ,0    ,8    ,4    ,Reaction1
 0.1795867020    ,3    ,30    ,19    ,0    ,8    ,5    ,Reaction2
 0.1799553695    ,4    ,29    ,19    ,0    ,9    ,5    ,Reaction1
 0.1919941288    ,3    ,29    ,18    ,0    ,9    ,6    ,Reaction2
 0.1979929059    ,4    ,28    ,18    ,0    ,10    ,6    ,Reaction1
 0.2044496414    ,3    ,28    ,17    ,0    ,10    ,7    ,Reaction2
 0.2236013738    ,2    ,28    ,16    ,0    ,10    ,8    ,Reaction2
 0.2401344506    ,3    ,27    ,16    ,0    ,11    ,8    ,Reaction1
 0.2605100284    ,2    ,27    ,15    ,0    ,11    ,9    ,Reaction2
 0.2653670133    ,3    ,26    ,15    ,0    ,12    ,9    ,Reaction1
 0.2678730393    ,4    ,25    ,15    ,0    ,13    ,9    ,Reaction1
 0.2689911307    ,5    ,24    ,15    ,0    ,14    ,9    ,Reaction1
 0.2733199248    ,4    ,24    ,14    ,0    ,14    ,10    ,Reaction2
 0.2740580989    ,5    ,23    ,14    ,0    ,15    ,10    ,Reaction1
 0.2749888508    ,4    ,23    ,13    ,0    ,15    ,11    ,Reaction2
 0.2811143331    ,5    ,22    ,13    ,0    ,16    ,11    ,Reaction1
 0.2948228437    ,3    ,22    ,13    ,1    ,16    ,11    ,ReactionN
 0.2971540368    ,2    ,22    ,12    ,1    ,16    ,12    ,Reaction2
 0.3086518063    ,3    ,21    ,12    ,1    ,17    ,12    ,Reaction1
 0.3302905421    ,4    ,20    ,12    ,1    ,18    ,12    ,Reaction1
 0.3553942380    ,5    ,19    ,12    ,1    ,19    ,12    ,Reaction1
 0.3654773401    ,4    ,19    ,11    ,1    ,19    ,13    ,Reaction2
 0.3781270712    ,3    ,19    ,10    ,1    ,19    ,14    ,Reaction2
 0.3977417120    ,1    ,19    ,10    ,2    ,19    ,14    ,ReactionN
 0.4312419675    ,0    ,19    ,9    ,2    ,19    ,15    ,Reaction2
 0.4408776451    ,1    ,18    ,9    ,2    ,20    ,15    ,Reaction1
 0.4751131106    ,0    ,18    ,8    ,2    ,20    ,16    ,Reaction2
 0.5617516929    ,1    ,17    ,8    ,2    ,21    ,16    ,Reaction1
 0.5740897297    ,0    ,17    ,7    ,2    ,21    ,17    ,Reaction2
 0.6806598998    ,1    ,16    ,7    ,2    ,22    ,17    ,Reaction1
 0.6873631049    ,0    ,16    ,6    ,2    ,22    ,18    ,Reaction2
 0.7213347335    ,1    ,15    ,6    ,2    ,23    ,18    ,Reaction1
 0.7349109622    ,2    ,14    ,6    ,2    ,24    ,18    ,Reaction1
 0.7423563810    ,3    ,13    ,6    ,2    ,25    ,18    ,Reaction1
 0.7570791995    ,2    ,13    ,5    ,2    ,25    ,19    ,Reaction2
 0.7600420037    ,3    ,12    ,5    ,2    ,26    ,19    ,Reaction1
 0.8084378315    ,4    ,11    ,5    ,2    ,27    ,19    ,Reaction1
 0.8114531716    ,3    ,11    ,4    ,2    ,27    ,20    ,Reaction2
 0.8318075862    ,2    ,11    ,3    ,2    ,27    ,21    ,Reaction2
 0.9961692439    ,3    ,10    ,3    ,2    ,28    ,21    ,Reaction1
 1.0088457782    ,4    ,9    ,3    ,2    ,29    ,21    ,Reaction1
 1.0091081712    ,2    ,9    ,3    ,3    ,29    ,21    ,ReactionN
 1.0426925623    ,3    ,8    ,3    ,3    ,30    ,21    ,Reaction1
 1.0657639816    ,4    ,7    ,3    ,3    ,31    ,21    ,Reaction1
 1.0795617962    ,2    ,7    ,3    ,4    ,31    ,21    ,ReactionN
 1.1633663273    ,1    ,7    ,2    ,4    ,31    ,22    ,Reaction2
 1.4454391175    ,2    ,6    ,2    ,4    ,32    ,22    ,Reaction1
 1.4794002396    ,3    ,5    ,2    ,4    ,33    ,22    ,Reaction1
 1.5524467724    ,2    ,5    ,1    ,4    ,33    ,23    ,Reaction2
 1.5809358926    ,3    ,4    ,1    ,4    ,34    ,23    ,Reaction1
 1.6062202087    ,1    ,4    ,1    ,5    ,34    ,23    ,ReactionN
 1.6111384777    ,2    ,3    ,1    ,5    ,35    ,23    ,Reaction1
 1.6476647076    ,3    ,2    ,1    ,5    ,36    ,23    ,Reaction1
 1.6495048749    ,4    ,1    ,1    ,5    ,37    ,23    ,Reaction1
 1.6533699404    ,3    ,1    ,0    ,5    ,37    ,24    ,Reaction2
 1.8133153531    ,1    ,1    ,0    ,6    ,37    ,24    ,ReactionN
 2.6617244015    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 2.7777778284    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 028
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0068934637    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0106110437    ,0    ,37    ,23    ,0    ,1    ,1    ,Reaction2
 0.0284712412    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction1
 0.0476431250    ,2    ,35    ,23    ,0    ,3    ,1    ,Reaction1
 0.0476471914    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction2
 0.0579120430    ,0    ,35    ,21    ,0    ,3    ,3    ,Reaction2
 0.1041797284    ,1    ,34    ,21    ,0    ,4    ,3    ,Reaction1
 0.1114958662    ,2    ,33    ,21    ,0    ,5    ,3    ,Reaction1
 0.1243428317    ,3    ,32    ,21    ,0    ,6    ,3    ,Reaction1
 0.1270218903    ,4    ,31    ,21    ,0    ,7    ,3    ,Reaction1
 0.1346161839    ,5    ,30    ,21    ,0    ,8    ,3    ,Reaction1
 0.1558191184    ,4    ,30    ,20    ,0    ,8    ,4    ,Reaction2
 0.1634231736    ,5    ,29    ,20    ,0    ,9    ,4    ,Reaction1
 0.1658426239    ,4    ,29    ,19    ,0    ,9    ,5    ,Reaction2
 0.1729257940    ,3    ,29    ,18    ,0    ,9    ,6    ,Reaction2
 0.1836376947    ,4    ,28    ,18    ,0    ,10    ,6    ,Reaction1
 0.1896383591    ,5    ,27    ,18    ,0    ,11    ,6    ,Reaction1
 0.1957927695    ,3    ,27    ,18    ,1    ,11    ,6    ,ReactionN
 0.2144975882    ,2    ,27    ,17    ,1    ,11    ,7    ,Reaction2
 0.2220668499    ,1    ,27    ,16    ,1    ,11    ,8    ,Reaction2
 0.2261838067    ,0    ,27    ,15    ,1    ,11    ,9    ,Reaction2
 0.2813809183    ,1    ,26    ,15    ,1    ,12    ,9    ,Reaction1
 0.3127727719    ,2    ,25    ,15    ,1    ,13    ,9    ,Reaction1
 0.3174749340    ,1    ,25    ,14    ,1    ,13    ,10    ,Reaction2
 0.3257477297    ,2    ,24    ,14    ,1    ,14    ,10    ,Reaction1
 0.3392746046    ,1    ,24    ,13    ,1    ,14    ,11    ,Reaction2
 0.3395701857    ,0    ,24    ,12    ,1    ,14    ,12    ,Reaction2
 0.3814763762    ,1    ,23    ,12    ,1    ,15    ,12    ,Reaction1
 0.3905670293    ,0    ,23    ,11    ,1    ,15    ,13    ,Reaction2
 0.3945488136    ,1    ,22    ,11    ,1    ,16    ,13    ,Reaction1
 0.4120550374    ,2    ,21    ,11    ,1    ,17    ,13    ,Reaction1
 0.4176142836    ,1    ,21    ,10    ,1    ,17    ,14    ,Reaction2
 0.4196780181    ,0    ,21    ,9    ,1    ,17    ,15    ,Reaction2
 0.4454657571    ,1    ,20    ,9    ,1    ,18    ,15    ,Reaction1
 0.4506465933    ,2    ,19    ,9    ,1    ,19    ,15    ,Reaction1
 0.5011977262    ,1    ,19    ,8    ,1    ,19    ,16    ,Reaction2
 0.5369829531    ,2    ,18    ,8    ,1    ,20    ,16    ,Reaction1
 0.5619001684    ,3    ,17    ,8    ,1    ,21    ,16    ,Reaction1
 0.5976708188    ,2    ,17    ,7    ,1    ,21    ,17    ,Reaction2
 0.6172501411    ,3    ,16    ,7    ,1    ,22    ,17    ,Reaction1
 0.6299412104    ,2    ,16    ,6    ,1    ,22    ,18    ,Reaction2
 0.6921072048    ,3    ,15    ,6    ,1    ,23    ,18    ,Reaction1
 0.7455856198    ,4    ,14    ,6    ,1    ,24    ,18    ,Reaction1
 0.7551292554    ,3    ,14    ,5    ,1    ,24    ,19    ,Reaction2
 0.7907919293    ,1    ,14    ,5    ,2    ,24    ,19    ,ReactionN
 0.8053463881    ,2    ,13    ,5    ,2    ,25    ,19    ,Reaction1
 0.9119349890    ,1    ,13    ,4    ,2    ,25    ,20    ,Reaction2
 0.9687545815    ,2    ,12    ,4    ,2    ,26    ,20    ,Reaction1
 0.9693601254    ,3    ,11    ,4    ,2    ,27    ,20    ,Reaction1
 0.9868794781    ,4    ,10    ,4    ,2    ,28    ,20    ,Reaction1
 0.9968414765    ,3    ,10    ,3    ,2    ,28    ,21    ,Reaction2
 1.0628514634    ,2    ,10    ,2    ,2    ,28    ,22    ,Reaction2
 1.2124131190    ,3    ,9    ,2    ,2    ,29    ,22    ,Reaction1
 1.3194209002    ,1    ,9    ,2    ,3    ,29    ,22    ,ReactionN
 1.3474907969    ,2    ,8    ,2    ,3    ,30    ,22    ,Reaction1
 1.3598701368    ,3    ,7    ,2    ,3    ,31    ,22    ,Reaction1
 1.3672497055    ,4    ,6    ,2    ,3    ,32    ,22    ,Reaction1
 1.4860098525    ,3    ,6    ,1    ,3    ,32    ,23    ,Reaction2
 1.4883010561    ,1    ,6    ,1    ,4    ,32    ,23    ,ReactionN
 1.8245362531    ,2    ,5    ,1    ,4    ,33    ,23    ,Reaction1
 1.8298958515    ,1    ,5    ,0    ,4    ,33    ,24    ,Reaction2
 1.9825446686    ,2    ,4    ,0    ,4    ,34    ,24    ,Reaction1
 2.1272421263    ,3    ,3    ,0    ,4    ,35    ,24    ,Reaction1
 2.2550266486    ,1    ,3    ,0    ,5    ,35    ,24    ,ReactionN
 2.3116247908    ,2    ,2    ,0    ,5    ,36    ,24    ,Reaction1
 2.3901690646    ,0    ,2    ,0    ,6    ,36    ,24    ,ReactionN
 3.1584340581    ,1    ,1    ,0    ,6    ,37    ,24    ,Reaction1
 6.2741509858    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 6.2808800876    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 029
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0811230594    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0973932011    ,2    ,36    ,24    ,0    ,2    ,0    ,Reaction1
 0.1093794351    ,3    ,35    ,24    ,0    ,3    ,0    ,Reaction1
 0.1121202305    ,2    ,35    ,23    ,0    ,3    ,1    ,Reaction2
 0.1192753031    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction2
 0.1242913938    ,2    ,34    ,22    ,0    ,4    ,2    ,Reaction1
 0.1505772784    ,1    ,34    ,21    ,0    ,4    ,3    ,Reaction2
 0.1708197673    ,2    ,33    ,21    ,0    ,5    ,3    ,Reaction1
 0.1781857719    ,3    ,32    ,21    ,0    ,6    ,3    ,Reaction1
 0.1791385791    ,4    ,31    ,21    ,0    ,7    ,3    ,Reaction1
 0.2014924608    ,2    ,31    ,21    ,1    ,7    ,3    ,ReactionN
 0.2664388125    ,3    ,30    ,21    ,1    ,8    ,3    ,Reaction1
 0.2667283985    ,4    ,29    ,21    ,1    ,9    ,3    ,Reaction1
 0.2683724358    ,2    ,29    ,21    ,2    ,9    ,3    ,ReactionN
 0.2721326482    ,1    ,29    ,20    ,2    ,9    ,4    ,Reaction2
 0.3240515287    ,2    ,28    ,20    ,2    ,10    ,4    ,Reaction1
 0.3257496233    ,1    ,28    ,19    ,2    ,10    ,5    ,Reaction2
 0.3429990022    ,0    ,28    ,18    ,2    ,10    ,6    ,Reaction2
 0.4071407423    ,1    ,27    ,18    ,2    ,11    ,6    ,Reaction1
 0.4141384959    ,2    ,26    ,18    ,2    ,12    ,6    ,Reaction1
 0.4248832564    ,3    ,25    ,18    ,2    ,13    ,6    ,Reaction1
 0.4579771318    ,2    ,25    ,17    ,2    ,13    ,7    ,Reaction2
 0.5036276157    ,1    ,25    ,16    ,2    ,13    ,8    ,Reaction2
 0.5714685646    ,2    ,24    ,16    ,2    ,14    ,8    ,Reaction1
 0.5750812286    ,1    ,24    ,15    ,2    ,14    ,9    ,Reaction2
 0.5928747080    ,2    ,23    ,15    ,2    ,15    ,9    ,Reaction1
 0.6618003009    ,1    ,23    ,14    ,2    ,15    ,10    ,Reaction2
 0.7009822639    ,0    ,23    ,13    ,2    ,15    ,11    ,Reaction2
 0.7121393119    ,1    ,22    ,13    ,2    ,16    ,11    ,Reaction1
 0.7167993740    ,2    ,21    ,13    ,2    ,17    ,11    ,Reaction1
 0.7238875304    ,1    ,21    ,12    ,2    ,17    ,12    ,Reaction2
 0.7256270870    ,2    ,20    ,12    ,2    ,18    ,12    ,Reaction1
 0.7338928317    ,0    ,20    ,12    ,3    ,18    ,12    ,ReactionN
 0.7433422344    ,1    ,19    ,12    ,3    ,19    ,12    ,Reaction1
 0.7712956502    ,2    ,18    ,12    ,3    ,20    ,12    ,Reaction1
 0.7879861564    ,3    ,17    ,12    ,3    ,21    ,12    ,Reaction1
 0.7989693210    ,2    ,17    ,11    ,3    ,21    ,13    ,Reaction2
 0.8064894012    ,3    ,16    ,11    ,3    ,22    ,13    ,Reaction1
 0.8069917300    ,4    ,15    ,11    ,3    ,23    ,13    ,Reaction1
 0.8234226456    ,3    ,15    ,10    ,3    ,23    ,14    ,Reaction2
 0.8443708066    ,2    ,15    ,9    ,3    ,23    ,15    ,Reaction2
 0.8731124347    ,1    ,15    ,8    ,3    ,23    ,16    ,Reaction2
 0.9622557479    ,2    ,14    ,8    ,3    ,24    ,16    ,Reaction1
 0.9718040303    ,3    ,13    ,8    ,3    ,25    ,16    ,Reaction1
 0.9826476773    ,2    ,13    ,7    ,3    ,25    ,17    ,Reaction2
 1.0081932093    ,1    ,13    ,6    ,3    ,25    ,18    ,Reaction2
 1.0225816430    ,2    ,12    ,6    ,3    ,26    ,18    ,Reaction1
 1.0611059401    ,3    ,11    ,6    ,3    ,27    ,18    ,Reaction1
 1.0902994247    ,4    ,10    ,6    ,3    ,28    ,18    ,Reaction1
 1.0955196205    ,3    ,10    ,5    ,3    ,28    ,19    ,Reaction2
 1.1016519810    ,2    ,10    ,4    ,3    ,28    ,20    ,Reaction2
 1.3048350151    ,0    ,10    ,4    ,4    ,28    ,20    ,ReactionN
 1.3200488115    ,1    ,9    ,4    ,4    ,29    ,20    ,Reaction1
 1.4149469984    ,2    ,8    ,4    ,4    ,30    ,20    ,Reaction1
 1.4210121233    ,1    ,8    ,3    ,4    ,30    ,21    ,Reaction2
 1.5072647285    ,2    ,7    ,3    ,4    ,31    ,21    ,Reaction1
 1.5773305602    ,3    ,6    ,3    ,4    ,32    ,21    ,Reaction1
 1.6285986437    ,4    ,5    ,3    ,4    ,33    ,21    ,Reaction1
 1.6559767769    ,3    ,5    ,2    ,4    ,33    ,22    ,Reaction2
 1.6743295156    ,4    ,4    ,2    ,4    ,34    ,22    ,Reaction1
 1.7401614759    ,5    ,3    ,2    ,4    ,35    ,22    ,Reaction1
 1.7914592681    ,6    ,2    ,2    ,4    ,36    ,22    ,Reaction1
 1.8147221314    ,4    ,2    ,2    ,5    ,36    ,22    ,ReactionN
 1.8159536427    ,2    ,2    ,2    ,6    ,36    ,22    ,ReactionN
 1.8301299143    ,1    ,2    ,1    ,6    ,36    ,23    ,Reaction2
 1.8318794006    ,2    ,1    ,1    ,6    ,37    ,23    ,Reaction1
 2.0286141475    ,1    ,1    ,0    ,6    ,37    ,24    ,Reaction2
 5.3093135208    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 5.3741245746    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 030
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0054788629    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0091726548    ,0    ,37    ,23    ,0    ,1    ,1    ,Reaction2
 0.0155446701    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction1
 0.0357393923    ,2    ,35    ,23    ,0    ,3    ,1    ,Reaction1
 0.0362217400    ,3    ,34    ,23    ,0    ,4    ,1    ,Reaction1
 0.0466170538    ,4    ,33    ,23    ,0    ,5    ,1    ,Reaction1
 0.0468646553    ,3    ,33    ,22    ,0    ,5    ,2    ,Reaction2
 0.0526330204    ,2    ,33    ,21    ,0    ,5    ,3    ,Reaction2
 0.0864601073    ,1    ,33    ,20    ,0    ,5    ,4    ,Reaction2
 0.0940636332    ,0    ,33    ,19    ,0    ,5    ,5    ,Reaction2
 0.1140159069    ,1    ,32    ,19    ,0    ,6    ,5    ,Reaction1
 0.1671136622    ,0    ,32    ,18    ,0    ,6    ,6    ,Reaction2
 0.2026161024    ,1    ,31    ,18    ,0    ,7    ,6    ,Reaction1
 0.2134176365    ,2    ,30    ,18    ,0    ,8    ,6    ,Reaction1
 0.2519677551    ,3    ,29    ,18    ,0    ,9    ,6    ,Reaction1
 0.2559106783    ,2    ,29    ,17    ,0    ,9    ,7    ,Reaction2
 0.2570044310    ,1    ,29    ,16    ,0    ,9    ,8    ,Reaction2
 0.2986335891    ,2    ,28    ,16    ,0    ,10    ,8    ,Reaction1
 0.3261003694    ,3    ,27    ,16    ,0    ,11    ,8    ,Reaction1
 0.3573089217    ,4    ,26    ,16    ,0    ,12    ,8    ,Reaction1
 0.3643752354    ,5    ,25    ,16    ,0    ,13    ,8    ,Reaction1
 0.3643944353    ,4    ,25    ,15    ,0    ,13    ,9    ,Reaction2
 0.3658636216    ,3    ,25    ,14    ,0    ,13    ,10    ,Reaction2
 0.3976112737    ,2    ,25    ,13    ,0    ,13    ,11    ,Reaction2
 0.4114004167    ,1    ,25    ,12    ,0    ,13    ,12    ,Reaction2
 0.4601149443    ,2    ,24    ,12    ,0    ,14    ,12    ,Reaction1
 0.4630847939    ,1    ,24    ,11    ,0    ,14    ,13    ,Reaction2
 0.4661187105    ,2    ,23    ,11    ,0    ,15    ,13    ,Reaction1
 0.4746583825    ,1    ,23    ,10    ,0    ,15    ,14    ,Reaction2
 0.5686249914    ,0    ,23    ,9    ,0    ,15    ,15    ,Reaction2
 0.6003054779    ,1    ,22    ,9    ,0    ,16    ,15    ,Reaction1
 0.7693776273    ,0    ,22    ,8    ,0    ,16    ,16    ,Reaction2
 0.7762938209    ,1    ,21    ,8    ,0    ,17    ,16    ,Reaction1
 0.8178630763    ,2    ,20    ,8    ,0    ,18    ,16    ,Reaction1
 0.8199969713    ,3    ,19    ,8    ,0    ,19    ,16    ,Reaction1
 0.8551067489    ,4    ,18    ,8    ,0    ,20    ,16    ,Reaction1
 0.8612559437    ,3    ,18    ,7    ,0    ,20    ,17    ,Reaction2
 0.8670870029    ,2    ,18    ,6    ,0    ,20    ,18    ,Reaction2
 0.9309120250    ,1    ,18    ,5    ,0    ,20    ,19    ,Reaction2
 0.9490522830    ,2    ,17    ,5    ,0    ,21    ,19    ,Reaction1
 0.9942498218    ,3    ,16    ,5    ,0    ,22    ,19    ,Reaction1
 1.0196908818    ,2    ,16    ,4    ,0    ,22    ,20    ,Reaction2
 1.0402756636    ,3    ,15    ,4    ,0    ,23    ,20    ,Reaction1
 1.0645198163    ,1    ,15    ,4    ,1    ,23    ,20    ,ReactionN
 1.0752444641    ,0    ,15    ,3    ,1    ,23    ,21    ,Reaction2
 1.2187656108    ,1    ,14    ,3    ,1    ,24    ,21    ,Reaction1
 1.2799326016    ,2    ,13    ,3    ,1    ,25    ,21    ,Reaction1
 1.6478595545    ,1    ,13    ,2    ,1    ,25    ,22    ,Reaction2
 1.6968586528    ,2    ,12    ,2    ,1    ,26    ,22    ,Reaction1
 1.7049506932    ,3    ,11    ,2    ,1    ,27    ,22    ,Reaction1
 1.7242764419    ,2    ,11    ,1    ,1    ,27    ,23    ,Reaction2
 1.8066341305    ,3    ,10    ,1    ,1    ,28    ,23    ,Reaction1
 1.8120580780    ,1    ,10    ,1    ,2    ,28    ,23    ,ReactionN
 1.8182060483    ,2    ,9    ,1    ,2    ,29    ,23    ,Reaction1
 1.9134383782    ,3    ,8    ,1    ,2    ,30    ,23    ,Reaction1
 1.9269497583    ,4    ,7    ,1    ,2    ,31    ,23    ,Reaction1
 1.9596001445    ,2    ,7    ,1    ,3    ,31    ,23    ,ReactionN
 2.0596564339    ,3    ,6    ,1    ,3    ,32    ,23    ,Reaction1
 2.1175368219    ,4    ,5    ,1    ,3    ,33    ,23    ,Reaction1
 2.1186730321    ,2    ,5    ,1    ,4    ,33    ,23    ,ReactionN
 2.2628031991    ,1    ,5    ,0    ,4    ,33    ,24    ,Reaction2
 2.4431824772    ,2    ,4    ,0    ,4    ,34    ,24    ,Reaction1
 2.5556332660    ,3    ,3    ,0    ,4    ,35    ,24    ,Reaction1
 2.6101300902    ,1    ,3    ,0    ,5    ,35    ,24    ,ReactionN
 3.6870885748    ,2    ,2    ,0    ,5    ,36    ,24    ,Reaction1
 3.9794959410    ,0    ,2    ,0    ,6    ,36    ,24    ,ReactionN
 4.2844277947    ,1    ,1    ,0    ,6    ,37    ,24    ,Reaction1
 4.7255356581    ,2    ,0    ,0    ,6    ,38    ,24    ,Reaction1
 4.8959919555    ,0    ,0    ,0    ,7    ,38    ,24    ,ReactionN
 100.0000000000    ,0    ,0    ,0    ,7    ,38    ,24    ,TimeMax
 ####
 Run: 031
 Times,Y   ,X1   ,X2   ,RC_ReactionN   ,RC_Reaction1   ,RC_Reaction2   ,ReactionFired
0.0000000000    ,0    ,38    ,24    ,0    ,0    ,0    ,TimeZero
 0.0716272838    ,1    ,37    ,24    ,0    ,1    ,0    ,Reaction1
 0.0727209502    ,0    ,37    ,23    ,0    ,1    ,1    ,Reaction2
 0.1925596809    ,1    ,36    ,23    ,0    ,2    ,1    ,Reaction1
 0.2250459822    ,0    ,36    ,22    ,0    ,2    ,2    ,Reaction2
 0.2722517638    ,1    ,35    ,22    ,0    ,3    ,2    ,Reaction1
 0.2815235857    ,0    ,35    ,21    ,0    ,3    ,3    ,Reaction2
 0.2948489078    ,1    ,34    ,21    ,0    ,4    ,3    ,Reaction1
 0.2963309717    ,0    ,34    ,20    ,0    ,4    ,4    ,Reaction2
 0.3165330406    ,1    ,33    ,20    ,0    ,5    ,4    ,Reaction1
 0.3360486761    ,0    ,33    ,19    ,0    ,5    ,5    ,Reaction2
 0.3542668557    ,1    ,32    ,19    ,0    ,6    ,5    ,Reaction1
 0.4259477796    ,2    ,31    ,19    ,0    ,7    ,5    ,Reaction1
 0.4413905252    ,1    ,31    ,18    ,0    ,7    ,6    ,Reaction2
 0.4426293992    ,2    ,30    ,18    ,0    ,8    ,6    ,Reaction1
 0.4513718167    ,1    ,30    ,17    ,0    ,8    ,7    ,Reaction2
 0.4540271914    ,2    ,29    ,17    ,0    ,9    ,7    ,Reaction1
 0.4670398060    ,3    ,28    ,17    ,0    ,10    ,7    ,Reaction1
 0.4924014983    ,1    ,28    ,17    ,1    ,10    ,7    ,ReactionN
 0.5306861712    ,2    ,27    ,17    ,1    ,11    ,7    ,Reaction1
